EPA_ID,SITE_NAME,CITY,COUNTY,STATE,ZIP_CODE,LATITUDE,LONGITUDE,STATUS,LISTED_DATE,DELETED_DATE,CONTAMINANTS,EPA_URL
DED980705545,TYLER REFRIGERATION PIT,SMYRNA,KENT,DE,19977,39.295281,-75.618889,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=DED980705545
DED980714141,"CHEM-SOLV, INC.",DOVER,KENT,DE,19901-4264,39.2216,-75.5764,Deleted,,1981-05-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=DED980714141
DED981035520,SEALAND LIMITED,MIDDLETOWN,NEW CASTLE,DE,19709,39.5126,-75.71,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=DED981035520
MDD064882889,"MID-ATLANTIC WOOD PRESERVERS, INC.",HARMANS,ANNE ARUNDEL,MD,21077,39.163611,-76.698331,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MDD064882889
MDD980555478,"CHEMICAL METALS INDUSTRIES, INC.",BALTIMORE,BALTIMORE CITY,MD,21230,39.265419,-76.6325,Deleted,,1981-09-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MDD980555478
MDD980704852,SOUTHERN MARYLAND WOOD TREATING,HOLLYWOOD,ST. MARY'S,MD,20636,38.3589,-76.5882,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MDD980704852
MDD980705099,MIDDLETOWN ROAD DUMP,ANNAPOLIS,ANNE ARUNDEL,MD,21401,39.031004,-76.467145,Deleted,,1981-03-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MDD980705099
PAD000436436,AMBLER ASBESTOS PILES,AMBLER,MONTGOMERY,PA,19002,40.149719,-75.227219,Deleted,,1980-03-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD000436436
PAD000439083,"RIVER ROAD LANDFILL (WASTE MANAGEMENT, INC.)",HERMITAGE,MERCER,PA,16148,41.266669,-80.4875,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD000439083
PAD000441337,STRASBURG LANDFILL,NEWLIN TOWNSHIP,CHESTER,PA,19320,39.944439,-75.768061,Deleted,,1983-09-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD000441337
PAD000651810,BERKS LANDFILL,SPRING TOWNSHIP,BERKS,PA,19608,40.291389,-76.031111,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD000651810
PAD002353969,RECTICON/ALLIED STEEL CORP.,E COVENTRY TWP,CHESTER,PA,19457,40.203469,-75.589031,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD002353969
PAD021449244,C & D RECYCLING,FOSTER TOWNSHIP,LUZERNE,PA,18224,41.031389,-75.841669,Deleted,,1984-05-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD021449244
PAD041421223,"AMP, INC. (GLEN ROCK FACILITY)",GLEN ROCK,YORK,PA,17327,39.8218,-76.6944,Deleted,,1985-07-25,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD041421223
PAD063766828,RESIN DISPOSAL,JEFFERSON BOROUGH,ALLEGHENY,PA,15025,40.2705,-79.9124,Deleted,,1979-04-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD063766828
PAD075993378,ALADDIN PLATING,SCOTT TOWNSHIP,LACKAWANNA,PA,18411,41.491939,-75.662781,Deleted,,1983-07-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD075993378
PAD980508451,BUTLER MINE TUNNEL,PITTSTON TOWNSHIP,LUZERNE,PA,18640,41.3268,-75.7899,Deleted,,1979-07-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980508451
PAD980508527,CRAIG FARM DRUM,PARKER,ARMSTRONG,PA,16049,41.0446,-79.6825,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980508527
PAD980508618,HRANICA LANDFILL,BUFFALO TOWNSHIP,BUTLER,PA,16055,40.677219,-79.749439,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980508618
PAD980508667,LACKAWANNA REFUSE,OLD FORGE,LACKAWANNA,PA,18518,41.37305,-75.755281,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980508667
PAD980508766,MOYERS LANDFILL,EAGLEVILLE,MONTGOMERY,PA,19426,40.155561,-75.433611,Deleted,,1978-01-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980508766
PAD980508832,DORNEY ROAD LANDFILL,UPPER MACUNGIE TOWNSHIP,LEHIGH,PA,19539,40.527781,-75.654169,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980508832
PAD980508865,PRESQUE ISLE,ERIE,ERIE,PA,16505,42.1497,-80.1333,Deleted,,1980-07-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980508865
PAD980538649,BERKLEY PRODUCTS CO. DUMP,DENVER,LANCASTER,PA,17517,40.25555,-76.155281,Deleted,,1981-06-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980538649
PAD980538763,MIDDLETOWN AIR FIELD,MIDDLETOWN,DAUPHIN,PA,17057,40.1763,-76.7173,Deleted,,1981-05-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980538763
PAD980539407,WADE (ABM),CHESTER,DELAWARE,PA,19013,39.8337,-75.3775,Deleted,,1977-04-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980539407
PAD980552913,ENTERPRISE AVENUE,PHILADELPHIA,PHILADELPHIA,PA,19153,39.885,-75.2125,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980552913
PAD980691760,BRODHEAD CREEK,STROUDSBURG,MONROE,PA,18360,40.989719,-75.186669,Deleted,,1981-03-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980691760
PAD980692537,WESTLINE,WESTLINE,MCKEAN,PA,16740,41.774719,-78.771669,Deleted,,1982-07-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980692537
PAD980692719,VOORTMAN FARM,UPPER SAUCON TWP,LEHIGH,PA,18034,40.547,-75.4475,Deleted,,1980-03-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980692719
PAD980693907,TAYLOR BOROUGH DUMP,TAYLOR BOROUGH,LACKAWANNA,PA,18517,41.407219,-75.718331,Deleted,,1981-06-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980693907
PAD980712616,MCADOO ASSOCIATES,MCADOO BOROUGH,SCHUYLKILL,PA,18237,40.878331,-76.001389,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980712616
PAD980712731,LEHIGH ELECTRIC & ENGINEERING CO.,OLD FORGE,LACKAWANNA,PA,18518,41.357531,-75.740689,Deleted,,1981-03-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980712731
PAD980712855,BRUIN LAGOON,BRUIN BOROUGH,BUTLER,PA,16022,41.051111,-79.725,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980712855
PAD980829261,REESER'S LANDFILL,UPPER MACUNGIE TWP,LEHIGH,PA,18051,40.5794,-75.6564,Deleted,,1983-06-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980829261
PAD980829329,HEBELKA AUTO SALVAGE YARD,WEISENBERG TOWNSHIP,LEHIGH,PA,18062,40.576669,-75.667781,Deleted,,1983-06-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980829329
PAD980830715,YORK COUNTY SOLID WASTE AND REFUSE AUTHORITY LANDFILL,HOPEWELL TOWNSHIP,YORK,PA,17363,39.782361,-76.607219,Deleted,,1984-03-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980830715
PAD980830921,LANSDOWNE RADIATION SITE,LANSDOWNE,DELAWARE,PA,19050,39.9413,-75.2671,Deleted,,1984-01-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD980830921
PAD981034630,ROUTE 940 DRUM DUMP,POCONO SUMMIT,MONROE,PA,18350,41.1105,-75.3825,Deleted,,1984-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD981034630
VAD049957913,"C & R BATTERY CO., INC.",CHESTERFIELD COUNTY,CHESTERFIELD,VA,23237,37.418,-77.415,Deleted,,1984-02-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAD049957913
VAD980552095,DIXIE CAVERNS COUNTY LANDFILL,SALEM,ROANOKE,VA,24153,37.259719,-80.193611,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAD980552095
VAD980554984,FIRST PIEDMONT CORP. ROCK QUARRY (ROUTE 719),PITTSYLVANIA COUNTY,PITTSYLVANIA,VA,24540,36.665831,-79.348611,Deleted,,1981-06-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAD980554984
VAD980712970,MATTHEWS ELECTROPLATING,ROANOKE,ROANOKE,VA,24153,37.2569,-80.1675,Deleted,,1980-09-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAD980712970
VAD980831796,RHINEHART TIRE FIRE DUMP,FREDERICK COUNTY,FREDERICK,VA,22602,39.188333,-78.310429,Deleted,,1983-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAD980831796
VAD980917983,SUFFOLK CITY LANDFILL,SUFFOLK,SUFFOLK CITY,VA,23434,36.6784,-76.5839,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=VAD980917983
WVD000850404,ORDNANCE WORKS DISPOSAL AREAS,MORGANTOWN,MONONGALIA,WV,26505,39.603331,-79.979719,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WVD000850404
WVD004336749,FOLLANSBEE,FOLLANSBEE,BROOKE,WV,26037,40.340281,-80.606939,Deleted,,1982-03-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WVD004336749
WVD980693402,LEETOWN PESTICIDE,LEETOWN,JEFFERSON,WV,25430,39.3465,-77.9095,Deleted,,1981-05-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=WVD980693402
PAD981939200,PUBLICKER INDUSTRIES INC.,PHILADELPHIA,PHILADELPHIA,PA,19148,39.90805,-75.135281,Deleted,,1987-09-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD981939200
PAD982366957,"METROPOLITAN MIRROR AND GLASS CO., INC.",FRACKVILLE,SCHUYLKILL,PA,17931,40.775,-76.221667,Deleted,,1988-03-09,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD982366957
PAD987341716,AUSTIN AVENUE RADIATION SITE,DELAWARE COUNTY,DELAWARE,PA,19050,39.943056,-75.261944,Deleted,,1991-05-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=PAD987341716
ALD980844385,"REDWING CARRIERS, INC. (SARALAND)",SARALAND,MOBILE,AL,36571,30.808331,-88.073061,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ALD980844385
FLD000833368,DUBOSE OIL PRODUCTS CO.,CANTONMENT,ESCAMBIA,FL,32533,30.618061,-87.37695,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD000833368
FLD004126520,STANDARD AUTO BUMPER CORP.,HIALEAH,MIAMI-DADE,FL,33010,25.844444,-80.289721,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD004126520
FLD004146346,WOODBURY CHEMICAL CO. (PRINCETON PLANT),PRINCETON,MIAMI-DADE,FL,33032,25.5367,-80.4124,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD004146346
FLD004574190,"B&B CHEMICAL CO., INC.",HIALEAH,MIAMI-DADE,FL,33010,25.839581,-80.300139,Deleted,,1985-10-10,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD004574190
FLD020536538,ANACONDA ALUMINUM CO./MILGO ELECTRONICS CORP.,MIAMI,MIAMI-DADE,FL,33147-4433,25.843061,-80.256531,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD020536538
FLD041140344,PARRAMORE SURPLUS,MOUNT PLEASANT,GADSDEN,FL,32352,30.660689,-84.69375,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD041140344
FLD041495441,ALPHA CHEMICAL CORP.,LAKELAND,POLK,FL,33810,28.100831,-82.009719,Deleted,,1980-08-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD041495441
FLD052172954,BMI-TEXTRON,LAKE PARK,PALM BEACH,FL,33403,26.7937,-80.0738,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD052172954
FLD056116965,PIONEER SAND CO.,PENSACOLA,ESCAMBIA,FL,32526,30.474169,-87.351389,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD056116965
FLD062794003,SCHUYLKILL METALS CORP.,PLANT CITY,HILLSBOROUGH,FL,33566,28.010831,-82.143061,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD062794003
FLD070864541,"TRI-CITY OIL CONSERVATIONIST, INC",TAMPA,HILLSBOROUGH,FL,33617,28.0318,-82.4015,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD070864541
FLD071307680,GOLD COAST OIL CORP.,MIAMI,MIAMI-DADE,FL,33155-2802,25.7434,-80.3112,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD071307680
FLD080174402,"CHEMFORM, INC.",POMPANO BEACH,BROWARD,FL,33069,26.219055,-80.141374,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD080174402
FLD084535442,MUNISPORT LANDFILL,NORTH MIAMI,MIAMI-DADE,FL,33161,25.908331,-80.154169,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD084535442
FLD094590916,CALLAWAY & SON DRUM SERVICE,LAKE ALFRED,POLK,FL,33850,28.098056,-81.714722,Deleted,,1985-02-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD094590916
FLD980494660,BEULAH LANDFILL,PENSACOLA,ESCAMBIA,FL,32506,30.513061,-87.345139,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980494660
FLD980602288,DAVIE LANDFILL,DAVIE,BROWARD,FL,33330,26.0696,-80.3426,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980602288
FLD980602346,VARSOL SPILL,MIAMI,MIAMI-DADE,FL,33166,25.8047,-80.2772,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980602346
FLD980602643,NORTHWEST 58TH STREET LANDFILL,HIALEAH,MIAMI-DADE,FL,33012,25.833331,-80.347219,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980602643
FLD980602767,WHITEHOUSE OIL PITS,WHITEHOUSE,DUVAL,FL,32220,30.3201,-81.8513,Deleted,,1976-01-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980602767
FLD980709802,HIPPS ROAD LANDFILL,DUVAL COUNTY,DUVAL,FL,32222,30.216939,-81.805561,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980709802
FLD980727820,KASSAUF-KIMERLING BATTERY DISPOSAL,TAMPA,HILLSBOROUGH,FL,33619,27.967219,-82.39,Deleted,,1981-03-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980727820
FLD980728877,SIXTY-SECOND STREET DUMP,TAMPA,HILLSBOROUGH,FL,33619,27.969439,-82.386389,Deleted,,1982-08-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980728877
FLD980728935,BROWN WOOD PRESERVING,LIVE OAK,SUWANNEE,FL,32060,30.3025,-83.01305,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980728935
FLD980844179,YELLOW WATER ROAD,BALDWIN,DUVAL,FL,32234,30.2803,-81.9717,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD980844179
FLD991279894,COLEMAN-EVANS WOOD PRESERVING CO.,WHITEHOUSE,DUVAL,FL,32220-1806,30.313889,-81.842781,Deleted,,1980-12-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD991279894
GAD001700699,MONSANTO CORP. (AUGUSTA PLANT),AUGUSTA,RICHMOND,GA,30906,33.38945,-81.993061,Deleted,,2000-09-26,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD001700699
GAD095840674,"CEDARTOWN INDUSTRIES, INC.",CEDARTOWN,POLK,GA,30125,34.0082,-85.2636,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD095840674
GAD980495402,CEDARTOWN MUNICIPAL LANDFILL,CEDARTOWN,POLK,GA,30125,34.015969,-85.282639,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD980495402
GAD980496954,POWERSVILLE SITE,BYRON,PEACH,GA,31008,32.60889,-83.7936,Deleted,,1979-12-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD980496954
GAD990855819,"LUMINOUS PROCESSES, INC.",ATHENS,CLARKE,GA,30622,33.940281,-83.47195,Deleted,,1981-03-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=GAD990855819
KYD006371074,GENERAL TIRE & RUBBER CO. (MAYFIELD LANDFILL),MAYFIELD,GRAVES,KY,42066,36.7906,-88.6358,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD006371074
KYD041981010,AIRCO,CALVERT CITY,MARSHALL,KY,42029,37.0496,-88.3225,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD041981010
KYD049062375,NATIONAL SOUTHWIRE ALUMINUM CO.,HAWESVILLE,HANCOCK,KY,42348,37.944999,-86.787778,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD049062375
KYD980500961,A.L. TAYLOR (VALLEY OF DRUMS),BROOKS,BULLITT,KY,40165,38.081939,-85.725,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD980500961
KYD980501019,BRANTLEY LANDFILL,ISLAND,MCLEAN,KY,42350,37.44625,-87.156111,Deleted,,1979-09-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD980501019
KYD980501191,HOWE VALLEY LANDFILL,HOWE VALLEY,HARDIN,KY,42732,37.6685,-86.1242,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD980501191
KYD980557052,LEE'S LANE LANDFILL,LOUISVILLE,JEFFERSON,KY,40216,38.191111,-85.883061,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD980557052
KYD980844625,FORT HARTFORD COAL CO. STONE QUARRY,OLATON,OHIO,KY,42361,37.538889,-86.702769,Deleted,,1985-02-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD980844625
MSD000272385,RED PANTHER CHEMICAL COMPANY,CLARKSDALE,COAHOMA,MS,38614,34.187408,-90.561625,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MSD000272385
MSD980601736,WALCOTTE CHEMICAL CO. WAREHOUSES,GREENVILLE,WASHINGTON,MS,38701,33.411,-91.0538,Deleted,,1981-06-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MSD980601736
MSD980710941,FLOWOOD SITE,FLOWOOD,RANKIN,MS,39208,32.3,-90.145839,Deleted,,1982-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MSD980710941
MSD980840045,"NEWSOM BROTHERS/OLD REICHHOLD CHEMICALS, INC.",COLUMBIA,MARION,MS,39429,31.244719,-89.826939,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MSD980840045
NCD001810365,"MARTIN-MARIETTA, SODYECO, INC.",CHARLOTTE,MECKLENBURG,NC,28214,35.29445,-81,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NCD001810365
NCD980602163,ROADSIDE PCB SPILL,210 MILES OF ROADS,WARREN,NC,27589,36.3381,-78.1661,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NCD980602163
NCD981021157,NEW HANOVER CNTY AIRPORT BURN PIT,WILMINGTON,NEW HANOVER,NC,28401,34.275,-77.915281,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NCD981021157
SCD003353026,"KOPPERS CO., INC. (FLORENCE PLANT)",FLORENCE,FLORENCE,SC,29503,34.2022,-79.7229,Deleted,,1979-11-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=SCD003353026
SCD004773644,INDEPENDENT NAIL CO.,BEAUFORT,BEAUFORT,SC,29902,32.466389,-80.741111,Deleted,,1981-02-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=SCD004773644
SCD037398120,"PALMETTO RECYCLING, INC.",COLUMBIA,RICHLAND,SC,29203,34.1228,-81.0117,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=SCD037398120
SCD980711279,GEIGER (C & M OIL),HOLLYWOOD,CHARLESTON,SC,29449,32.773611,-80.159161,Deleted,,1979-07-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=SCD980711279
SCD980799456,GOLDEN STRIP SEPTIC TANK SERVICE,SIMPSONVILLE,GREENVILLE,SC,29681,34.785,-82.2466,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=SCD980799456
SCD980840698,ROCHESTER PROPERTY,TRAVELERS REST,GREENVILLE,SC,29690,34.9719,-82.5015,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=SCD980840698
TND071516959,TENNESSEE PRODUCTS,CHATTANOOGA,HAMILTON,TN,37410,34.998889,-85.314444,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=TND071516959
TND980558894,NORTH HOLLYWOOD DUMP,MEMPHIS,SHELBY,TN,38108,35.18555,-89.979161,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=TND980558894
TND980728992,GALLAWAY PITS,GALLAWAY,FAYETTE,TN,38036,35.359719,-89.601939,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=TND980728992
TND980729115,LEWISBURG DUMP,LEWISBURG,MARSHALL,TN,37091,35.481389,-86.784161,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=TND980729115
TND980729172,AMNICOLA DUMP,CHATTANOOGA,HAMILTON,TN,37406,35.0625,-85.276389,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=TND980729172
MSD046497012,DAVIS TIMBER COMPANY,HATTIESBURG,LAMAR,MS,39401,31.345192,-89.404461,Deleted,,1985-12-16,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=MSD046497012
KYD981469794,RED PENN SANITATION CO. LANDFILL,PEEWEE VALLEY,OLDHAM,KY,40014,38.2881,-85.4654,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD981469794
ALD031618069,MOWBRAY ENGINEERING CO.,GREENVILLE,BUTLER,AL,36037,31.831669,-86.61305,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ALD031618069
ALD980728703,PERDIDO GROUND WATER CONTAMINATION,PERDIDO,BALDWIN,AL,36562,31.0125,-87.625,Deleted,,1982-08-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ALD980728703
FLD041184383,"WILSON CONCEPTS OF FLORIDA, INC.",POMPANO BEACH,BROWARD,FL,33069,26.218675,-80.142768,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD041184383
TND987767795,ICG ISELIN RAILROAD YARD,JACKSON,MADISON,TN,38301,35.6025,-88.797689,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=TND987767795
TND987768546,CHEMET CO.,MOSCOW,FAYETTE,TN,38057,35.08361,-89.372499,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=TND987768546
KYD985066380,NEWPORT DUMP,NEWPORT,CAMPBELL,KY,41072,39.070725,-84.491228,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=KYD985066380
NCD986187094,REASOR CHEMICAL COMPANY,CASTLE HAYNE,NEW HANOVER,NC,28429,34.343472,-77.891944,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=NCD986187094
FLD000623041,FAIRFAX ST. WOOD TREATERS,JACKSONVILLE,DUVAL,FL,32209,30.354092,-81.686394,Deleted,,2010-12-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=FLD000623041
ILD003817137,PETERSEN SAND & GRAVEL,LIBERTYVILLE,LAKE,IL,60048,42.315831,-87.9537,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ILD003817137
ILD980397079,"A & F MATERIAL RECLAIMING, INC.",GREENUP,CUMBERLAND,IL,62428,39.2439,-88.174,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ILD980397079
ILD980497663,BELVIDERE MUNICIPAL LANDFILL,BELVIDERE,BOONE,IL,61008,42.2643,-88.8723,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ILD980497663
ILD980606305,DUPAGE COUNTY LANDFILL/BLACKWELL FOREST PRESERVE,WARRENVILLE,DUPAGE,IL,60555,41.8326,-88.1787,Deleted,,,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ILD980606305
ILD980824007,KERR-MCGEE (REED-KEPPLER PARK),WEST CHICAGO,DUPAGE,IL,60185,41.891939,-88.208339,Deleted,,1983-06-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ILD980824007
ILD980824031,KERR-MCGEE (SEWAGE TREATMENT PLANT),WEST CHICAGO,DUPAGE,IL,60185,41.86359,-88.19314,Deleted,,1983-06-01,,https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=ILD980824031
